MONTH,DIE_CLASS_CODE,WAFER_ID,PRIORITY,ROUTING CODE,OWNER,5G,MODULE,GPDW
Jul-21,2SU1-1704,N3696-E286,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37065
Jul-21,2SU1-1704,N3696-E288,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37065
Jul-21,2SU1-1704,N3696-E296,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37065
Jul-21,2SL3-1701,N2322-2009,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SL3-1701,N2322-2130,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SL3-1701,N2322-2138,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SL3-1701,N2322-2152,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SL3-1701,N2322-2154,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SL3-1701,N2322-2155,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SL3-1701,N2322-2200,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SL3-1701,N2322-2202,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SL3-1701,N2322-2204,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SL3-1701,N2322-2206,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SL3-1701,N2322-2207,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SL3-1701,N2322-2208,Normal,PSAW-PROBE,Rajamannan,YES,LORIKEET,66428
Jul-21,2SV1-1701,N3003-7269,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,48072
Jul-21,2SV1-1701,N3003-7279,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,48072
Jul-21,2SV1-1701,N3003-7343,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,48072
Jul-21,2SV1-1701,N3003-7345,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,48072
Jul-21,2SV1-1701,N3003-7445,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,48072
Jul-21,2SV1-1701,N3003-7446,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,48072
Jul-21,2SV1-1701,N3003-7447,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,48072
Jul-21,2SV1-1701,N3003-7449,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,48072
Jul-21,2SV1-1701,N3003-7453,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,48072
Jul-21,2SV1-1701,N3003-7463,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,48072
Jul-21,2SV1-1701,N3003-7467,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,48072
Jul-21,2SU4-1703,N2251-8128,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8129,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8130,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8131,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8133,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8135,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8137,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8138,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8150,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU9-1701,N3002-8071,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,48782
Jul-21,2SU9-1701,N3002-8155,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,48782
Jul-21,2SU9-1701,N3002-8200,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,48782
Jul-21,2SU9-1701,N3002-8228,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,48782
Jul-21,2SU9-1701,N3002-8258,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,48782
Jul-21,2SU9-1701,N3002-8259,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,48782
Jul-21,2SU9-1701,N3002-8299,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,48782
Jul-21,2SU9-1701,N3002-8300,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,48782
Jul-21,2SU9-1701,N3002-8351,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,48782
Jul-21,2SR5-1702,N2218-4271,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,43728
Jul-21,2SR5-1702,N2218-4272,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,43728
Jul-21,2SR5-1702,N2218-4310,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,43728
Jul-21,2SR5-1702,N2218-4311,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,43728
Jul-21,2SR5-1702,N2218-4312,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,43728
Jul-21,2SR5-1702,N2218-4314,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,43728
Jul-21,2SU3-1702,N2550-P017,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N2550-P020,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N2550-P021,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N2550-P022,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N2550-P029,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N2550-P085,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N2550-P133,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N2550-P169,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU1-1704,N2353-E133,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37065
Jul-21,2SU4-1703,N2251-8151,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8167,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8170,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8174,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8175,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SU4-1703,N2251-8182,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,63927
Jul-21,2SS5-1702,N4577-P010,P1,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SS5-1702,N4577-P027,P1,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SS5-1702,N4577-P039,P1,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SS5-1702,N4577-P189,P1,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SS5-1702,N4577-P012,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SS5-1702,N4577-P050,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SS5-1702,N4577-P060,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SS5-1702,N4577-P172,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SS5-1702,N4577-P173,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SS5-1702,N4577-P206,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SS5-1702,N4577-P208,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SS5-1702,N4577-P211,Normal,PSAW-PROBE (THIN),Hong Jen Seng,YES,Carlton,53244
Jul-21,2SY4-1701,N4500-7001,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,31807
Jul-21,2SY4-1701,N4500-7004,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,31807
Jul-21,2SY4-1701,N4500-7005,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,31807
Jul-21,2SY4-1701,N4500-7006,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,31807
Jul-21,2SY4-1701,N4500-7024,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,31807
Jul-21,2SY4-1701,N4500-7026,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,31807
Jul-21,2SY4-1701,N4500-7027,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,31807
Jul-21,2SY4-1701,N4500-7035,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,31807
Jul-21,2SS6-1702,N3705-5179,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9022,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9023,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9134,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9166,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9167,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9168,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9169,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9174,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9176,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9177,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9178,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9179,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9180,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SS6-1702,N3705-9211,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Jul-21,2SY3-1701,N4499-3228,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,71836
Jul-21,2SY3-1701,N4499-5186,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,71836
Jul-21,2SY3-1701,N4499-7023,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,71836
Jul-21,2SY3-1701,N4499-7033,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,71836
Jul-21,2SY3-1701,N4499-7034,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,71836
Jul-21,2SR2-1703,N2217-4217,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,58670
Jul-21,2SR2-1703,N2217-4218,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,58670
Jul-21,2SR2-1703,N2217-4219,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,58670
Jul-21,2SR2-1703,N2217-4293,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,58670
Jul-21,2SR2-1703,N2217-4294,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,58670
Jul-21,2SR2-1703,N2217-4295,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,58670
Jul-21,2SU8-1701,N2153-6106,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU8-1701,N2153-6107,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU8-1701,N2153-8017,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU8-1701,N2153-8083,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU8-1701,N2153-8135,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU8-1701,N2153-8142,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU8-1701,N2153-8190,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU8-1701,N2153-8200,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU8-1701,N2153-8219,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU8-1701,N2153-6104,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU8-1701,N2153-8012,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU8-1701,N2153-8141,Normal,PROBE-PSAW NPAD.2 (THIN),CHEONG YIH CHING,YES,Moseley,67409
Jul-21,2SU3-1702,N3796-5063,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N3796-5180,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N3796-5182,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SL5-1701,N2359-P096,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SL5-1701,N2359-P098,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SL5-1701,N2359-P103,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SL5-1701,N2359-P104,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SL5-1701,N2359-P106,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SL5-1701,N2359-P110,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SL5-1701,N2359-P117,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SL5-1701,N2359-P120,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SL5-1701,N2359-P123,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SL5-1701,N2359-P137,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SL5-1701,N2359-P186,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SL5-1701,N2359-P194,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
Jul-21,2SZ2-1701,N3700-3036,P1,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3059,P1,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3037,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3060,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3041,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3047,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3072,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3073,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3074,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3076,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3077,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3078,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-3108,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-7092,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-7108,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ2-1701,N3700-7195,Normal,PSAW-PROBE (THIN),Chuah Kar Kheng,YES,DERBY,59956
Jul-21,2SZ1-1701,N3699-7387,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Jul-21,2SZ1-1701,N3699-7388,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Jul-21,2SY6-1701,N2941-9032,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-9035,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-9086,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-9087,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-9090,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-9091,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-9092,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-9093,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-9305,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-9318,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-9326,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-P136,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY6-1701,N2941-P140,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,Jolla,37540
Jul-21,2SY8-1702,N3433-7064,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7066,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7067,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7077,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7102,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7103,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7104,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7106,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7107,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7112,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7115,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7116,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7168,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7172,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7173,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SY8-1702,N3433-7175,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,33166
Jul-21,2SU3-1702,N3796-5183,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N3796-5184,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N3796-5185,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SU3-1702,N3796-5187,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,66257
Jul-21,2SZ1-1701,N3699-7012,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Jul-21,2SZ1-1701,N3699-7134,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Jul-21,2SZ1-1701,N3699-7138,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Jul-21,2SZ1-1701,N3699-7375,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Jul-21,2SU1-1704,N2353-E197,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37065
Jul-21,2SU1-1704,N2353-E242,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37065
Jul-21,2ST9-1702,N3368-E012,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E013,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E022,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E023,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E033,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E037,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E046,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E049,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E064,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E095,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E135,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E139,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E151,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E185,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E202,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E209,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2ST9-1702,N3368-E245,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36378
Jul-21,2SL6-1701,N2845-6036,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jul-21,2SL6-1701,N2845-6052,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jul-21,2SL6-1701,N2761-6095,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jul-21,2SL6-1701,N2761-6138,Normal,PROBE-PSAW NPAD.2 (THIN),CHIN TIAN FU,NO,LGTN,42331
Jul-21,2SZ1-1701,N3699-7005,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Jul-21,2SZ1-1701,N3699-7013,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Jul-21,2SZ1-1701,N3699-7112,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Jul-21,2SC7-1702,N1261-1016,Normal,PSAW-PROBE,TEOH HUI CHIANG,YES,Gemini2,45915
Jul-21,2SC7-1702,N1261-1018,Normal,PSAW-PROBE,TEOH HUI CHIANG,YES,Gemini2,45915
Jul-21,2SC7-1702,N1261-1172,Normal,PSAW-PROBE,TEOH HUI CHIANG,YES,Gemini2,45915
Jul-21,2SC7-1702,N1261-1174,Normal,PSAW-PROBE,TEOH HUI CHIANG,YES,Gemini2,45915
Jul-21,2SC7-1702,N1261-1177,Normal,PSAW-PROBE,TEOH HUI CHIANG,YES,Gemini2,45915
Jul-21,2SC7-1702,N1261-1180,Normal,PSAW-PROBE,TEOH HUI CHIANG,YES,Gemini2,45915
Jul-21,2SC7-1702,N1261-1201,Normal,PSAW-PROBE,TEOH HUI CHIANG,YES,Gemini2,45915
